bkh_no,square_ft,resale,longitude,latitude,price,Dealer,Owner
3,1867.612293,1,30.382066,78.123734,15.659229924350877,0,1
2,840.3361345000001,1,29.142597,79.469041,14.508658238524095,0,1
2,728.9898132000001,0,18.097689000000003,74.735239,15.74267480975893,1,0
2,1150.218542,1,28.5216,77.3863,15.424948670398354,0,1
2,1285.163501,1,18.590034,73.821076,16.012735246411598,1,0
3,1082.004556,1,12.919987,77.489265,15.555976908243359,0,1
2,835.0730689,1,22.710469,88.793352,14.690979711984754,1,0
3,2371.409486,1,28.406388,77.342588,15.775605482856605,1,0
3,1930.501931,1,30.658839,76.681686,15.76142084987672,1,0
2,797.9468035,1,23.55,87.32,14.352004513273993,0,1
2,1160.050752,1,22.54111,88.33778000000001,15.671808704579888,1,0
3,1672.727273,1,19.1955,72.8728,16.951004817371683,1,0
2,1245.08519,1,13.04034,77.591347,16.066802461833923,1,0
3,2020.547945,1,30.73528,76.79111,15.77278460691283,1,0
3,1318.154584,1,19.033956,73.075342,16.213405921671733,1,0
3,1663.028791,1,24.69028,78.41889,17.281246492014,1,0
3,1166.407465,1,15.45056,73.80333,16.300417291085605,0,1
2,573.6224029,0,26.16667,75.78333,14.054528245836039,0,0
2,1049.348489,1,18.510861,73.926175,15.83970375751402,1,0
4,2244.436062,1,28.698133,77.335746,15.598901945589025,1,0
2,944.6693657,1,30.594843,76.84983000000001,14.557448378884015,1,0
3,1349.872309,1,26.8626,75.7633,15.123843647884687,1,0
3,1677.170868,1,28.406388,77.342588,15.382041178155344,1,0
3,1256.281407,1,28.5041,77.381557,15.26242977619469,1,0
2,714.2857142999999,1,19.05871,72.89969,16.705882371415992,1,0
2,980.0822004,1,18.490075,73.968862,14.946912992035967,1,0
2,1090.0,0,24.624009,78.858624,15.693447876338569,0,0
3,1734.605377,1,30.662283,76.822397,15.607270193858982,1,0
1,520.1204489,1,19.116670000000003,73.73333000000001,14.45736497045232,0,1
1,580.0282176,1,19.245347,73.124577,15.123843647884687,1,0
3,1659.3152699999998,1,30.684523,76.691728,15.882373444019521,1,0
2,1100.009167,1,19.05871,72.89969,16.993564429978885,1,0
3,1705.1326210000002,1,13.11389,77.59833,16.108045416114916,1,0
3,1913.091008,1,22.54111,88.33778000000001,16.454567959008102,1,0
2,1024.9051960000002,1,24.69028,78.41889,16.118095750958314,1,0
2,800.0,1,28.552626,77.33394799999999,14.77102238760702,1,0
2,1025.930101,1,19.249861,72.96386600000001,16.02378508137718,1,0
4,2240.0597350000003,1,19.894104,102.136839,16.300417291085605,0,1
2,550.9730635,1,19.127333,72.947833,15.961441957872001,1,0
2,1165.1816310000002,1,23.674752,86.150586,15.444751293772967,0,1
4,2610.656224,1,28.588293,77.369224,16.906553056777135,0,1
1,630.0114547999999,1,18.5823,73.983,14.827111833279051,0,1
2,1030.21978,1,30.382066,78.123734,15.319588176962746,1,0
2,800.0,1,28.644114,77.338923,15.424948670398354,0,1
2,772.5700831,0,19.161955,72.839616,16.860033043306743,1,0
3,1114.94558,1,12.86,77.786,15.250595321348806,1,0
2,977.0889488,1,18.558319,73.77588,15.573368647930426,1,0
3,1600.180302,1,22.29691,70.79836,15.775605482856605,0,1
3,1625.239006,1,28.587711,77.403123,15.732433317205148,1,0
3,849.2089118999999,1,28.406152,77.355951,14.782494784382012,1,0
2,1296.036289,1,15.40194,74.04333000000001,16.300417291085605,1,0
2,2564.1025640000003,1,30.684523,76.691728,15.573368647930426,1,0
2,1085.069444,1,30.706256,75.70013399999999,15.424948670398354,0,1
2,784.9293564,1,9.930471,76.271273,14.914123179965662,0,1
2,950.1187648,1,12.96991,77.59796,15.096444681204078,0,1
2,1060.028585,1,18.96,72.82,16.001561947061912,1,0
2,1209.882832,1,22.5747005,88.3638485,16.066802461833923,1,0
2,830.1051467,1,9.930471,76.271273,15.319588176962746,0,1
2,792.0792079,1,26.900926,75.775927,14.690979711984754,1,0
1,516.6356685,1,23.182972,72.611485,14.731801689838349,1,0
3,1256.366723,1,23.178998,85.566222,15.123843647884687,1,0
2,1254.285714,1,21.0,77.0,15.29484001284176,1,0
3,877.7364725,0,18.5438,73.9438,15.955576839107596,0,0
2,951.112802,1,18.5438,73.9438,15.424948670398354,1,0
3,2395.315827,1,13.0097,77.5648,17.11134746100564,1,0
4,3159.003159,1,50.817397,4.42145,16.705882371415992,1,0
3,1953.506544,1,22.5922,88.484911,16.118095750958314,0,1
3,1500.0,1,13.0097,77.5648,16.012735246411598,1,0
4,2409.316022,1,13.04034,77.591347,16.705882371415992,1,0
3,1300.108342,1,22.337051,73.182794,15.607270193858982,0,1
2,1174.844506,1,24.69028,78.41889,15.955576839107596,1,0
3,1809.681798,1,28.576117,77.382136,16.300417291085605,1,0
2,1281.578947,1,26.781748,81.006714,15.398604700397561,1,0
3,3498.098859,1,19.0167,72.8167,18.049617077054286,1,0
2,700.0259269,1,25.578105,83.989785,14.80876270134486,0,1
3,1450.353291,1,26.8626,75.7633,15.176487367510099,0,1
1,695.0477844999999,1,24.69028,78.41889,15.38412668421143,1,0
3,1649.031194,1,28.537227,77.370417,16.300417291085605,1,0
3,1927.811975,1,13.656939,79.437976,15.745581788127712,0,1
3,1883.146067,1,30.662283,76.822397,15.941358591790001,1,0
2,1000.0,1,26.420987,80.310817,15.150511887854474,0,1
2,1129.8684039999998,1,19.038205,73.06612,15.955576839107596,1,0
2,1050.06105,1,19.071749,73.080575,15.967272877502799,1,0
2,950.1689189,1,9.994,76.292,15.319588176962746,0,1
3,1874.023946,1,28.394375,77.35722700000001,15.789591722875162,0,1
2,870.0696055999999,1,13.09,80.27,15.319588176962746,0,1
3,1800.0,1,19.1955,72.8728,17.399029524198163,1,0
3,1888.235294,0,13.0318,77.6583,15.674928831429371,1,0
2,1179.887457,1,13.0306,77.6485,15.687312888712007,1,0
3,1785.714286,1,22.54111,88.33778000000001,16.213405921671733,1,0
2,957.0887674,1,18.510418,73.781944,16.02378508137718,1,0
2,933.0985915,1,26.117108,91.802088,15.483217567201578,1,0
3,1915.144372,1,30.697795000000003,76.714722,16.380459992348886,1,0
2,1110.213969,1,28.5216,77.3863,15.520258832020865,1,0
2,949.9333714,1,19.245347,73.124577,15.422946668128484,1,0
1,800.0,1,24.395822,78.989627,14.731801689838349,0,1
2,978.0297661,1,18.097689000000003,74.735239,15.747032114495013,1,0
3,1690.1968579999998,1,19.040416,73.078151,16.648723960844016,1,0
3,1500.110302,1,35.0,136.0,15.732433317205148,0,1
3,1390.176089,1,26.8626,75.7633,15.319588176962746,1,0
3,1825.624233,1,28.874383,77.113251,15.310659548211468,1,0
3,1454.5454550000002,1,23.21118,77.43290999999999,15.201805169084134,0,1
4,2684.351808,1,28.522931,77.357078,16.648723960844016,1,0
3,1850.13876,1,28.442934,77.477933,16.118095750958314,0,1
4,1950.0,0,30.684523,76.691728,16.051955955291376,1,0
2,1097.0873789999998,1,21.093676,79.111965,15.03634077434184,0,1
3,1389.662643,1,30.723932,76.67447299999999,15.317363482435562,1,0
3,2248.201439,1,12.925,77.595,17.034386422832473,1,0
2,1239.933529,1,18.973908,73.02510600000001,16.08763654656639,1,0
2,1200.030001,1,20.07911,73.911636,16.588099342704055,1,0
2,1350.174216,1,22.294094,73.23368599999999,14.946912992035967,0,1
3,2081.362346,1,26.930121000000003,75.790763,16.213405921671733,1,0
2,1292.466765,1,12.9847,77.5491,16.454567959008102,1,0
2,950.1187648,1,22.288976,73.128222,14.978661680269907,0,1
1,632.1112516,1,19.068492000000003,72.898896,16.118095750958314,1,0
2,892.8571429,1,12.760339,80.004278,15.039286283703994,0,1
1,623.3909526000001,1,24.69028,78.41889,15.03634077434184,1,0
2,998.9002933,1,22.800527,86.25166,15.511126350125648,0,1
3,1631.986944,1,18.475864,73.89000899999999,16.300417291085605,1,0
3,1234.375,1,22.403867,88.47000600000001,15.18922639004183,1,0
2,1200.056473,1,19.245347,73.124577,15.955576839107596,1,0
1,565.0426921,1,28.707966,77.48760300000001,14.626441218624949,0,1
1,620.0177147999999,1,19.283359,72.864964,15.250595321348806,1,0
2,570.1425356000001,0,28.397468,76.945489,14.639686439527019,1,0
3,1723.147616,1,10.017,76.344,16.300417291085605,0,1
2,1110.031913,1,19.1649,72.9608,16.588099342704055,1,0
3,1750.087504,1,28.9196,76.8972,16.118095750958314,0,1
3,2161.917976,1,24.69028,78.41889,18.020203192280615,1,0
3,1199.940003,1,13.11389,77.59833,16.588099342704055,0,1
3,1910.219675,1,12.9958935,77.761394,16.588099342704055,1,0
2,1071.428571,1,30.712867,76.648557,14.727793670047236,1,0
3,1165.101775,1,19.05871,72.89969,16.648723960844016,1,0
2,768.0491551,1,12.883717,74.82746800000001,14.731801689838349,0,1
3,1200.0,1,12.848056,74.866457,15.414898336565054,0,1
3,763.0311412000001,0,22.281215,70.789479,16.588099342704055,1,0
2,1000.0,1,16.520970000000002,80.677391,15.250595321348806,0,1
3,2000.0,1,12.979947,77.624664,17.073607134447293,1,0
4,2624.8085760000004,1,30.682453,76.75695999999999,15.96377840726007,1,0
2,1008.902077,1,18.475864,73.89000899999999,15.732433317205148,1,0
3,1823.092505,1,22.5922,88.484911,15.90737474309945,1,0
6,4175.878163,1,24.545961,73.701494,16.648723960844016,0,1
3,1673.076923,1,20.448627,85.897743,15.285686632949897,1,0
2,1125.0,1,21.1373,79.0565,15.75137051546622,0,1
2,950.0059375,1,19.1759,72.9522,16.588099342704055,1,0
3,1747.126437,1,30.65,76.82,15.150511887854474,1,0
3,1563.014149,1,28.507373,77.386719,15.373655386537118,1,0
3,1300.187227,1,25.30694,83.00610999999999,15.648092181712572,0,1
2,1240.694789,1,12.9958935,77.761394,16.118095750958314,1,0
2,850.0158881000001,1,18.96667,72.83333,15.49260730578806,1,0
1,547.4006116,1,18.96667,72.83333,14.397726177816939,1,0
3,1375.0,1,23.151023,79.930825,15.29711532616119,0,1
3,1542.993407,1,28.602325,77.40199399999999,16.213405921671733,1,0
5,2900.177753,1,24.69028,78.41889,17.249497794707484,1,0
3,1250.0,1,22.485533,88.377625,15.76142084987672,0,1
3,1300.284437,1,26.8626,75.7633,14.978661680269907,1,0
3,1400.273224,1,20.916223,70.371586,15.226497775576945,0,1
3,1200.192031,1,26.153169,91.783791,15.424948670398354,0,1
2,1124.925992,1,23.182972,72.611485,15.150511887854474,0,1
2,1226.907347,1,12.8706,77.6279,15.978833698567334,0,1
1,620.0758681,1,28.5822,77.3293,15.26242977619469,1,0
2,991.7121201,1,24.69028,78.41889,16.454567959008102,1,0
1,600.0578369,1,28.6423,77.3445,15.238619133170708,0,1
3,1587.743733,1,30.662283,76.822397,15.555976908243359,1,0
3,1527.128997,1,12.880421,77.774422,15.955576839107596,0,1
2,900.0,1,18.96,72.82,16.012735246411598,1,0
3,1476.098558,1,12.96991,77.59796,16.380459992348886,0,1
1,649.9327656,1,30.662283,76.822397,14.187074804051692,1,0
3,1200.0,1,26.91667,75.86667,14.80876270134486,0,1
2,1040.025213,1,18.433704,73.853275,15.702580358511794,0,1
3,1265.218429,1,28.506454,77.40956800000001,15.483217567201578,0,1
3,1200.0,1,27.544046,76.598675,15.501909696719672,1,0
2,1290.119572,1,28.560719,77.386208,15.919644834185693,1,0
3,1415.09434,0,21.211929,81.655468,15.319588176962746,0,1
2,1280.811986,1,26.781748,81.006714,15.483217567201578,1,0
3,775.1537387999999,0,19.371618,72.824114,16.52356082573315,1,0
3,1765.138514,1,28.9196,76.8972,15.789591722875162,1,0
2,750.1875468999999,1,26.724219,88.326357,14.508658238524095,0,1
2,1037.207771,1,26.807408,75.83865899999999,14.962913328262083,0,1
3,1300.178775,1,13.077175,80.151453,15.894952224644102,0,1
2,1300.0,1,10.78624,76.66378,15.687312888712007,0,1
2,800.0,1,24.69028,78.41889,15.607270193858982,1,0
2,820.1523139999999,1,22.630002,87.95851,15.250595321348806,1,0
3,1440.92219,0,12.896796,77.5724,16.118095750958314,1,0
1,695.0809655,1,19.040066,73.115347,15.330638010707329,1,0
2,1120.259481,1,30.662283,76.822397,15.317363482435562,1,0
2,1171.188757,1,13.101004,77.57871,15.607270193858982,0,1
2,1135.040745,1,28.66667,77.41667,15.176487367510099,1,0
1,609.9960645,1,27.513481,77.65280200000001,14.253766134056512,1,0
2,900.090009,1,28.579004,77.431173,14.914123179965662,1,0
2,750.1172058,1,12.9828,80.1264,14.978661680269907,0,1
2,1200.0,1,22.556,72.95100000000001,14.98178180663263,0,1
2,960.5613356,0,17.286528,73.709114,15.19427690455251,0,0
2,1036.184211,1,18.669919,73.853723,15.43291683846023,1,0
2,1264.367816,1,28.874383,77.113251,14.786289853910306,1,0
2,950.1187648,1,21.111835,79.038732,15.201805169084134,1,0
4,2200.362413,1,22.271214,73.188827,15.955576839107596,1,0
2,765.8189476,1,24.6902,78.416,16.993564429978885,1,0
2,1060.284762,1,28.66667,77.41667,15.068273812173887,0,1
3,898.3876306,0,18.96667,72.83333,16.759949589762293,1,0
3,1739.595878,1,12.928575,77.58572099999999,16.380459992348886,1,0
2,1150.0,0,26.928785,75.828002,15.118423310145113,0,0
3,2007.083825,1,20.353795,85.82101999999999,15.955576839107596,0,1
2,1020.029674,1,12.96991,77.59796,15.520258832020865,1,0
1,630.1197227000001,1,30.432963,78.239363,14.508658238524095,0,1
2,650.0,1,12.975,80.13472,14.910784279814974,1,0
2,950.04597,1,28.9196,76.8972,14.946912992035967,0,1
2,1025.140347,1,13.054202,77.674002,15.250595321348806,1,0
3,1401.050788,1,22.625262,88.502287,15.201805169084134,1,0
4,2120.093011,1,22.281215,70.789479,17.249497794707484,1,0
3,1827.2,1,30.662283,76.822397,15.557729756763527,1,0
3,1460.071514,1,30.662283,76.822397,15.404745967162468,1,0
2,948.1132075,1,28.874383,77.113251,14.513645777547573,1,0
1,583.4924676,1,19.1849,72.8347,16.213405921671733,1,0
3,1620.070357,1,12.897859,77.617213,15.984564372619506,0,1
3,1350.024546,1,22.273345000000003,73.23299499999999,15.520258832020865,0,1
2,939.2140657,1,19.014858,72.8662,17.034386422832473,1,0
2,1100.0,1,19.047207,73.080342,16.213405921671733,1,0
2,1053.0498710000002,1,12.96991,77.59796,15.483217567201578,0,1
3,1059.73025,0,28.324074,79.40702399999999,14.827111833279051,1,0
2,965.0058408,1,19.12,72.91,16.759949589762293,1,0
3,1500.093756,1,12.98556,77.66389000000001,15.894952224644102,1,0
3,1209.880995,0,12.968,80.1502,15.719109508947865,1,0
2,848.8651043,1,22.43917,88.39583,15.341567078850604,1,0
2,1450.039547,1,18.5481,73.8995,15.520258832020865,0,1
2,1371.087928,1,24.69028,78.41889,16.951004817371683,1,0
2,1075.99193,1,16.70456,74.267263,15.38412668421143,0,1
3,1328.253707,1,22.58444,88.26639,15.679590843810702,0,1
2,1099.887767,1,12.91716,80.19287,15.404745967162468,0,1
2,1240.1352869999998,1,24.69028,78.41889,16.108045416114916,1,0
4,4000.0,1,12.978,77.5783,17.909855136853043,1,0
2,890.0316456,1,17.45,78.5,15.319588176962746,0,1
3,1844.361398,1,28.560719,77.386208,15.942551197632893,1,0
3,1480.165779,1,18.012271,76.065389,15.830413711839864,1,0
2,1155.0577529999998,1,18.628795,73.85299300000001,15.702580358511794,1,0
3,2339.963229,1,22.715073,75.879428,16.454567959008102,1,0
3,1534.919417,1,12.885657,77.66147600000001,16.300417291085605,1,0
3,1739.1304350000005,0,13.096108,77.627179,16.300417291085605,1,0
3,1400.560224,1,23.185756,77.498465,14.914123179965662,1,0
3,1650.165017,1,26.277539,73.009309,15.955576839107596,1,0
3,1850.328947,1,28.5688,77.3425,16.012735246411598,1,0
2,1125.054089,1,26.832353,75.841749,14.77102238760702,1,0
2,1005.025126,1,18.966114,73.148278,15.894952224644102,1,0
3,2113.888889,1,22.72056,75.84722,15.844973729837868,1,0
2,1145.117635,1,24.69028,78.41889,16.213405921671733,1,0
2,1048.071548,1,24.69028,78.41889,15.830413711839864,1,0
2,699.0434142999999,1,22.6,88.4,15.150511887854474,0,1
1,729.181858,1,12.9381,77.7042,15.424948670398354,1,0
2,931.2432097,1,18.555904,73.807138,16.300417291085605,1,0
3,2162.941601,1,28.5679,77.3679,16.52356082573315,1,0
2,1107.419712,1,18.5481,73.8995,16.380459992348886,1,0
2,1000.0,1,21.15389,79.08306,15.424948670398354,0,1
2,971.2065814,1,24.69028,78.41889,16.648723960844016,1,0
2,1147.227533,1,13.013312,77.662077,15.38412668421143,0,1
3,1778.907243,1,12.9958935,77.761394,16.454567959008102,1,0
1,800.0,1,19.068492000000003,72.898896,16.213405921671733,1,0
2,1204.159825,1,40.99482329999999,-85.7661219,15.702580358511794,0,1
3,1150.159744,1,30.74,76.65,15.096444681204078,0,1
4,1000.0,1,21.206327,72.79334399999999,15.717618233614914,0,1
1,570.0200277,0,19.283359,72.864964,15.123843647884687,1,0
3,1857.142857,1,28.394375,77.35722700000001,15.687312888712007,1,0
2,929.3394777,1,22.54111,88.33778000000001,14.699278511355924,1,0
3,1585.144928,1,21.17,72.83,15.473738825043979,1,0
1,557.0685812999999,1,18.966114,73.148278,15.319588176962746,1,0
2,949.9333714,1,28.552082,77.360624,15.422946668128484,0,1
3,1967.82035,1,13.04034,77.591347,16.648723960844016,1,0
3,1055.07491,1,28.381971000000004,77.347688,15.424948670398354,0,1
2,1057.082452,1,18.556218,73.81130300000001,15.955576839107596,0,1
2,790.02079,1,19.03722,73.189891,15.150511887854474,0,1
2,1894.428658,1,15.462648000000002,73.804488,16.906553056777135,1,0
2,1180.134404,1,12.96991,77.59796,15.789591722875162,0,1
2,1500.0,1,26.832353,75.841749,15.319588176962746,0,1
3,1300.052002,1,22.605438,88.422084,15.424948670398354,1,0
2,1035.0584310000002,1,26.900926,75.775927,14.946912992035967,0,1
2,1020.408163,0,26.781748,81.006714,15.096444681204078,1,0
2,1000.0,1,12.8458,77.6727,14.731801689838349,0,1
3,1422.296591,1,21.17,72.83,15.732433317205148,1,0
2,1259.974801,1,22.485666,70.058918,14.914123179965662,0,1
2,1044.932079,1,19.141644,72.842908,16.52356082573315,1,0
2,1172.861783,1,13.04034,77.591347,15.687312888712007,0,1
3,1280.0,1,28.2102,76.8606,14.978661680269907,1,0
3,1365.187713,1,22.54111,88.33778000000001,15.607270193858982,1,0
2,1020.06689,1,12.96991,77.59796,15.623799493077952,0,1
3,1750.18423,1,10.02667,76.308092,16.066802461833923,0,1
3,1180.138054,1,13.013312,77.662077,15.483217567201578,0,1
2,1500.087214,1,12.9077,77.6755,15.967272877502799,0,1
3,1740.391588,1,30.651192,76.755011,15.789591722875162,1,0
2,800.0,1,17.633868,75.916674,14.80876270134486,0,1
3,1353.271028,0,28.493232,77.434566,15.795131902483437,1,0
2,700.0,1,26.224055,78.201326,14.845130332288226,0,1
3,1949.75628,1,30.594843,76.84983000000001,15.46416937585933,1,0
5,5250.032813000001,1,19.255098,72.9815265,18.197537205138154,1,0
3,3500.0,1,12.96991,77.59796,17.370858648025116,1,0
3,1626.961069,1,28.9196,76.8972,16.454567959008102,1,0
1,774.2257742,1,23.118635,70.022051,14.253766134056512,0,1
2,1220.095694,1,28.536585,77.383669,15.444751293772967,1,0
1,720.0912591,1,28.493644,77.088514,15.434898999271326,1,0
2,1040.118871,1,18.475864,73.89000899999999,15.53827733427679,1,0
1,660.0660066,1,19.2167,73.0833,15.341567078850604,1,0
3,2163.650669,1,26.930121000000003,75.790763,16.213405921671733,1,0
2,1015.884743,1,12.87004,77.673275,15.520258832020865,1,0
2,674.8939452000001,1,13.05,80.11,15.068273812173887,0,1
3,1560.25825,1,28.506454,77.40956800000001,15.978833698567334,1,0
2,911.0233829,1,19.049214000000003,73.072916,16.52356082573315,1,0
3,1500.150015,1,22.529,88.368,16.118095750958314,1,0
3,1700.198356,1,30.662283,76.822397,15.607270193858982,0,1
2,1180.004291,1,28.567633,77.383124,15.520258832020865,0,1
2,1109.989909,1,35.0,136.0,15.520258832020865,0,1
3,1747.368421,1,22.759741,75.88953199999999,15.42094064980403,1,0
3,1466.0151039999998,1,22.491565,88.402473,15.702580358511794,0,1
1,719.9895274,1,19.116670000000003,73.73333000000001,15.520258832020865,0,1
3,1532.889018,1,28.629811,77.434197,15.481328992870381,1,0
3,1200.0,1,28.579004,77.431173,15.319588176962746,0,1
3,2250.409165,1,30.74,76.65,15.520258832020865,0,1
3,1750.547046,1,12.928575,77.58572099999999,16.300417291085605,1,0
2,1273.113065,1,21.17,72.83,15.250595321348806,0,1
2,875.0857927000001,1,28.560719,77.386208,15.444751293772967,0,1
3,1917.057903,1,30.739007,76.74839300000001,16.097893045681612,0,1
3,1580.388935,1,30.662283,76.822397,15.568182811794493,1,0
2,1100.0,1,19.05871,72.89969,16.906553056777135,1,0
2,890.0373241000001,1,18.490075,73.968862,14.946912992035967,1,0
2,858.1235697999999,1,13.042089,80.124264,15.319588176962746,0,1
3,1079.913607,1,12.96991,77.59796,15.319588176962746,0,1
2,952.5807805,1,28.97083,79.39721999999999,14.635290829986122,0,1
2,906.2661833,0,19.222101,72.988231,15.76142084987672,1,0
2,1004.217714,1,12.948948,77.586951,15.424948670398354,0,1
2,885.6011669,1,22.54111,88.33778000000001,15.26242977619469,0,1
4,3164.556962,1,28.59632,77.38143000000001,16.588099342704055,0,1
3,1935.221023,1,26.930121000000003,75.790763,16.066802461833923,0,1
2,700.280112,1,18.69361,74.13806,14.220976332738882,0,1
3,1514.881483,1,19.061701,73.080488,16.648723960844016,1,0
3,1500.115393,1,24.69028,78.41889,16.380459992348886,1,0
2,1261.083744,1,12.872314,77.56647099999999,15.671808704579888,1,0
2,1100.0,1,13.23,77.7,15.520258832020865,1,0
3,1280.91087,1,38.96026502,-86.56196551,15.789591722875162,0,1
2,1345.111423,1,30.661104,76.746082,15.717618233614914,1,0
2,810.7692308,0,12.95161,80.14097,15.477541110270847,0,0
3,2015.258385,1,12.9255,77.6765,16.454567959008102,1,0
3,1520.112254,1,19.038205,73.06612,16.380459992348886,1,0
3,1560.999039,1,12.97494,77.564159,16.380459992348886,1,0
3,1284.026708,1,19.116670000000003,73.73333000000001,15.830413711839864,0,1
2,890.3133902999999,1,18.81667,73.26666999999999,14.731801689838349,0,1
3,2108.157654,1,12.9985,77.6044,16.951004817371683,0,1
4,3000.0,1,22.360655,73.168216,15.830413711839864,1,0
3,1610.110803,1,20.098413,79.10786,16.04552506565036,1,0
2,1097.132826,1,13.07265,80.176063,15.830413711839864,0,1
3,2480.442664,1,30.661104,76.746082,16.380459992348886,1,0
2,1100.012644,1,18.51065,73.789259,15.978833698567334,1,0
3,1084.925562,1,19.18,72.96333,16.705882371415992,1,0
2,1149.253731,0,18.96,72.82,15.856731016694035,0,0
2,1355.180485,1,12.98556,77.66389000000001,16.213405921671733,1,0
3,2435.0649350000003,1,12.840956,77.659441,16.52356082573315,0,1
1,700.0259269,1,24.69028,78.41889,15.90737474309945,1,0
2,968.054211,1,13.03478,80.15586,15.607270193858982,1,0
4,3572.704537,1,12.871104,74.84405500000001,16.811242881518265,1,0
4,3294.117647,1,28.546788,77.37849399999999,17.147715103853763,1,0
3,2050.708427,1,22.311323,73.121275,15.520258832020865,1,0
3,2246.273229,1,28.392679,77.344375,16.213405921671733,1,0
2,1020.061204,1,18.96,72.82,16.52356082573315,1,0
2,1246.882793,1,24.69028,78.41889,16.811242881518265,1,0
3,1250.893495,1,28.527597,77.389374,15.76142084987672,1,0
3,1670.0360380000002,1,18.96,72.82,16.759949589762293,1,0
2,776.2167197000001,1,24.69028,78.41889,16.118095750958314,1,0
2,1049.868766,1,12.907374,77.625811,15.096444681204078,0,1
3,1250.0,1,25.454146,84.420828,15.687312888712007,0,1
2,1050.006563,1,28.469063,77.308984,15.894952224644102,1,0
2,1299.967501,1,29.1,77.92,15.201805169084134,0,1
3,1296.043656,1,13.063752,77.605027,15.843658936835498,0,1
3,1577.73953,1,35.0,136.0,16.213405921671733,1,0
2,1130.116066,1,22.271214,73.188827,15.123843647884687,0,1
3,1862.019575,1,28.431862,77.351104,15.86963441986494,0,1
3,1465.028355,1,12.96991,77.59796,15.64006001130563,0,1
1,650.0881144,1,18.452663,73.93104,15.015475642097446,1,0
2,861.7459723,1,21.287574,81.613087,14.648420115681892,1,0
3,1512.287335,1,13.04394,80.17251,16.300417291085605,1,0
2,1321.003963,1,19.05871,72.89969,16.951004817371683,1,0
3,1289.906482,1,28.698133,77.335746,15.201805169084134,0,1
3,2129.719264,1,22.54111,88.33778000000001,16.213405921671733,1,0
4,2375.0,1,26.473073,74.641793,16.759949589762293,1,0
2,700.0391083,1,12.841795,80.133809,14.397726177816939,1,0
2,1012.861736,1,21.23994,72.85651999999999,14.962913328262083,0,1
2,1173.938564,1,19.139348,72.820458,17.399029524198163,1,0
2,868.4210526,1,22.498882,88.31755600000001,15.009433329466965,1,0
3,1497.142857,1,12.889549,77.563506,15.471832247136902,1,0
3,1349.854996,1,28.595305,77.347365,15.448665192328171,1,0
2,1092.12386,1,13.037709,77.642798,15.955576839107596,1,0
3,2250.929732,1,12.96991,77.59796,16.951004817371683,0,1
3,1650.165017,1,12.9816,77.6729,15.955576839107596,0,1
3,1690.2476,1,30.662283,76.822397,15.716124581581232,1,0
2,1609.010459,1,19.015576,72.85144100000001,17.453096744006448,1,0
3,1300.148588,1,26.8626,75.7633,15.068273812173887,1,0
2,618.907628,1,24.69028,78.41889,16.300417291085605,1,0
3,1590.255456,1,13.0306,77.6485,16.056220353623207,1,0
2,961.3769941,1,28.698133,77.335746,14.64406281221155,1,0
3,1192.2196800000002,0,13.007082,80.15149699999999,15.46609060566811,1,0
3,1760.046935,1,22.337395,73.225215,15.607270193858982,0,1
2,1234.003656,1,9.930471,76.271273,15.501909696719672,1,0
2,1070.090958,1,12.581437,77.322174,15.607270193858982,0,1
2,1090.188305,1,16.51906,80.614579,15.520258832020865,0,1
2,712.1057986000001,1,22.50686,88.223965,14.845130332288226,0,1
2,1000.0,1,28.431862,77.351104,14.80876270134486,1,0
1,540.0,0,17.47,73.2,14.115615891155079,0,1
2,845.1404425000001,1,22.72,88.38,15.039286283703994,0,1
2,975.0812568,1,26.173068,73.26135,15.319588176962746,0,1
3,1844.111138,1,12.896796,77.5724,16.52356082573315,1,0
2,1299.92056,1,19.155552,72.997112,16.705882371415992,1,0
2,749.85003,1,21.111835,79.038732,14.731801689838349,0,1
2,1226.158038,1,28.509982,77.05185,16.012735246411598,1,0
2,1338.199513,1,30.752321,76.772816,14.827111833279051,1,0
3,1424.979044,1,28.579845,77.403693,15.955576839107596,0,1
2,649.9228905,1,18.558319,73.77588,15.59046307836746,1,0
2,1088.92922,1,26.832353,75.841749,14.914123179965662,0,1
1,550.0402468,1,19.116670000000003,73.73333000000001,14.53335083891935,0,1
3,1710.665259,1,21.12359,72.804292,15.90737474309945,0,1
1,613.1207847999999,1,15.9787,73.7047,14.508658238524095,0,1
3,1322.001889,1,22.5922,88.484911,15.76142084987672,0,1
2,1262.556952,1,19.1615,72.8731,16.951004817371683,1,0
3,1879.993733,1,20.098413,79.10786,16.300417291085605,1,0
3,1475.409836,1,25.135892,84.560372,15.319588176962746,1,0
2,730.0020562999999,1,24.69028,78.41889,15.775605482856605,1,0
2,875.0994431,1,19.164548,73.52786800000001,15.009433329466965,0,1
2,850.1335924000001,1,21.106063,79.00644100000001,15.068273812173887,0,1
3,1459.034792,1,28.527597,77.389374,15.687312888712007,1,0
1,600.0600059999999,1,28.552626,77.33394799999999,14.508658238524095,1,0
2,980.0490025,1,27.08333,77.96667,14.845130332288226,1,0
2,1140.161195,1,12.327102,76.58644100000001,15.573368647930426,0,1
2,980.0490025,1,12.305061,76.64028,16.454567959008102,0,1
2,1100.244499,1,24.193488,86.297165,15.096444681204078,0,1
3,1391.176471,1,26.8626,75.7633,15.369435971884585,1,0
